	SubSampleID	RackName	RackID	PositionInRack	Mass	SampledBy	SamplingDate	RemarksSubSampling	ArchiveSampleID	Submitter	SubmissionDate	RemarksSubmission	database_insert_by	from_spreadsheet	database_insert_datetime_utc	upload_uuid
3548	lv7005224743	rack114	lvl900114378	e07	183.0	hrj848/fjd462	2023-07-07		lv3005889006	mwp	2023-07-07		upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_mwp_tajikistan).txt	2024-06-13 14:23:26.189117+00:00	91ecd699-cbd2-46f7-aae3-d4c190265e9a
3549		rack114	lvl900114378	f07		hrj848/fjd462	2023-07-07			mwp	2023-07-07		upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_mwp_tajikistan).txt	2024-06-13 14:23:26.189117+00:00	91ecd699-cbd2-46f7-aae3-d4c190265e9a
3550	lv7005224784	rack114	lvl900114378	a08	174.0	hrj848/fjd462	2023-07-07		lv3005889016	mwp	2023-07-07		upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_mwp_tajikistan).txt	2024-06-13 14:23:26.189117+00:00	91ecd699-cbd2-46f7-aae3-d4c190265e9a
3551	lv7005224102	rack114	lvl900114378	b08	160.0	hrj848/fjd462	2023-07-07		lv3005889009	mwp	2023-07-07		upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_mwp_tajikistan).txt	2024-06-13 14:23:26.189117+00:00	91ecd699-cbd2-46f7-aae3-d4c190265e9a
3552	lv7005224768	rack114	lvl900114378	c08	181.0	hrj848/fjd462	2023-07-07		lv3005889008	mwp	2023-07-07		upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_mwp_tajikistan).txt	2024-06-13 14:23:26.189117+00:00	91ecd699-cbd2-46f7-aae3-d4c190265e9a
3553	lv7005224760	rack114	lvl900114378	d08	167.0	hrj848/fjd462	2023-07-07		lv3005889007	mwp	2023-07-07		upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_mwp_tajikistan).txt	2024-06-13 14:23:26.189117+00:00	91ecd699-cbd2-46f7-aae3-d4c190265e9a
3554	lv7005010568	rack117	lvl900114341	a01	176.0	hrj848/fjd462	2023-07-07		lv3005887856	ar	2023-07-07	lv3005887856	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3555	lv7005010576	rack117	lvl900114341	b01	166.0	hrj848/fjd462	2023-07-07		lv3005887857	ar	2023-07-07	lv3005887857	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3556	lv7005010584	rack117	lvl900114341	c01	158.0	hrj848/fjd462	2023-07-07		lv3005887863	ar	2023-07-07	lv3005887863	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3557	lv7005010592	rack117	lvl900114341	d01	161.0	hrj848/fjd462	2023-07-07		lv3005887852	ar	2023-07-07	lv3005887852	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3558	lv7005010567	rack117	lvl900114341	e01	172.0	hrj848/fjd462	2023-07-07		lv3005887858	ar	2023-07-07	lv3005887858	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3559	lv7005010575	rack117	lvl900114341	f01	166.0	hrj848/fjd462	2023-07-07		lv3005887823	ar	2023-07-07	lv3005887823	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3560	lv7005010583	rack117	lvl900114341	a02	159.0	hrj848/fjd462	2023-07-07		lv3005887831	ar	2023-07-07	lv3005887831	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3561	lv7005010591	rack117	lvl900114341	b02	163.0	hrj848/fjd462	2023-07-07		lv3005887837	ar	2023-07-07	lv3005887837	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3562	lv7005010608	rack117	lvl900114341	c02	170.0	hrj848/fjd462	2023-07-07		lv3005887822	ar	2023-07-07	lv3005887822	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3563	lv7005010607	rack117	lvl900114341	d02	180.0	hrj848/fjd462	2023-07-07		lv3005887817	ar	2023-07-07	lv3005887817	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3564	lv7005010599	rack117	lvl900114341	e02	171.0	hrj848/fjd462	2023-07-07		lv3005887843	ar	2023-07-07	lv3005887843	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3565	lv7005010606	rack117	lvl900114341	f02	169.0	hrj848/fjd462	2023-07-07		lv3005887818	ar	2023-07-07	lv3005887818	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3566	lv7005010574	rack117	lvl900114341	a03	163.0	hrj848/fjd462	2023-07-07		lv3005887830	ar	2023-07-07	lv3005887830	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3567	lv7005010598	rack117	lvl900114341	b03	155.0	hrj848/fjd462	2023-07-07		lv3005887820	ar	2023-07-07	lv3005887820	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3568	lv7005010590	rack117	lvl900114341	c03		hrj848/fjd462	2023-07-07			ar	2023-07-07		upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3569	lv7005010582	rack117	lvl900114341	d03	154.0	hrj848/fjd462	2023-07-07		lv3005887821	ar	2023-07-07	lv3005887821	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3570	lv7005010604	rack117	lvl900114341	e03	180.0	hrj848/fjd462	2023-07-07		lv3005887827	ar	2023-07-07	lv3005887827	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3571	lv7005010597	rack117	lvl900114341	f03	174.0	hrj848/fjd462	2023-07-07		lv3005887836	ar	2023-07-07	lv3005887836	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3572	lv7005010605	rack117	lvl900114341	a04	163.0	hrj848/fjd462	2023-07-07		lv3005887829	ar	2023-07-07	lv3005887829	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3573	lv7005010589	rack117	lvl900114341	b04	172.0	hrj848/fjd462	2023-07-07		lv3005887826	ar	2023-07-07	lv3005887826	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3574	lv7005010600	rack117	lvl900114341	c04	166.0	hrj848/fjd462	2023-07-07		lv3005887825	ar	2023-07-07	lv3005887825	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3575	lv7005010573	rack117	lvl900114341	d04	137.0	hrj848/fjd462	2023-07-07		lv3005887842	ar	2023-07-07	lv3005887842	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3576	lv7005010566	rack117	lvl900114341	e04	160.0	hrj848/fjd462	2023-07-07		lv3005887832	ar	2023-07-07	lv3005887832	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3577	lv7005010596	rack117	lvl900114341	f04	170.0	hrj848/fjd462	2023-07-07		lv3005887841	ar	2023-07-07	lv3005887841	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3578	lv7005010581	rack117	lvl900114341	a05	183.0	hrj848/fjd462	2023-07-07		lv3005887834	ar	2023-07-07	lv3005887834	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3579	lv7005010588	rack117	lvl900114341	b05	178.0	hrj848/fjd462	2023-07-07		lv3005887835	ar	2023-07-07	lv3005887835	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3580	lv7005010572	rack117	lvl900114341	c05	155.0	hrj848/fjd462	2023-07-07		lv3005887840	ar	2023-07-07	lv3005887840	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3581	lv7005010564	rack117	lvl900114341	d05	167.0	hrj848/fjd462	2023-07-07		lv3005887833	ar	2023-07-07	lv3005887833	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3582		rack117	lvl900114341	e05		hrj848/fjd462	2023-07-07			ar	2023-07-07		upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3583	lv7005010580	rack117	lvl900114341	f05	161.0	hrj848/fjd462	2023-07-07		lv3005887838	ar	2023-07-07	lv3005887838	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3584	lv7005010565	rack117	lvl900114341	a06	168.0	hrj848/fjd462	2023-07-07		lv3005887793	ar	2023-07-07	lv3005887793	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3585	lv7005010602	rack117	lvl900114341	b06	175.0	hrj848/fjd462	2023-07-07		lv3005887839	ar	2023-07-07	lv3005887839	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3586	lv7005010603	rack117	lvl900114341	c06	152.0	hrj848/fjd462	2023-07-07		lv3005887816	ar	2023-07-07	lv3005887816	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3587	lv7005010595	rack117	lvl900114341	d06		hrj848/fjd462	2023-07-07			ar	2023-07-07		upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3588	lv7005010587	rack117	lvl900114341	e06	153.0	hrj848/fjd462	2023-07-07		lv3005887798	ar	2023-07-07	lv3005887798	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3589	lv7005010579	rack117	lvl900114341	f06	161.0	hrj848/fjd462	2023-07-07		lv3005887797	ar	2023-07-07	lv3005887797	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3590	lv7005010571	rack117	lvl900114341	a07	169.0	hrj848/fjd462	2023-07-07		lv3005887804	ar	2023-07-07	lv3005887804	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3591	lv7005010601	rack117	lvl900114341	b07	159.0	hrj848/fjd462	2023-07-07		lv3005887796	ar	2023-07-07	lv3005887796	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3592	lv7005010486	rack117	lvl900114341	c07	156.0	hrj848/fjd462	2023-07-07		lv3005887810	ar	2023-07-07	lv3005887810	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3593	lv7005010570	rack117	lvl900114341	d07	174.0	hrj848/fjd462	2023-07-07		lv3005887795	ar	2023-07-07	lv3005887795	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3594	lv7005010563	rack117	lvl900114341	e07	160.0	hrj848/fjd462	2023-07-07		lv3005887794	ar	2023-07-07	lv3005887794	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3595	lv7005010585	rack117	lvl900114341	f07	176.0	hrj848/fjd462	2023-07-07		lv3005887803	ar	2023-07-07	lv3005887803	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3596	lv7005010593	rack117	lvl900114341	a08	166.0	hrj848/fjd462	2023-07-07		lv3005887799	ar	2023-07-07	lv3005887799	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3597	lv7005010586	rack117	lvl900114341	b08	166.0	hrj848/fjd462	2023-07-07		lv3005887809	ar	2023-07-07	lv3005887809	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3598	lv7005010578	rack117	lvl900114341	c08	153.0	hrj848/fjd462	2023-07-07		lv3005887802	ar	2023-07-07	lv3005887802	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3599	lv7005010577	rack117	lvl900114341	d08	165.0	hrj848/fjd462	2023-07-07		lv3005887801	ar	2023-07-07	lv3005887801	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3600		rack117	lvl900114341	e08		hrj848/fjd462	2023-07-07			ar	2023-07-07		upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3601		rack117	lvl900114341	f08		hrj848/fjd462	2023-07-07			ar	2023-07-07		upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3602	lv7005010505	rack118	lvl900114342	a01	159.0	hrj848/fjd462	2023-07-07		lv3005887808	ar	2023-07-07	lv3005887808	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3603	lv7005010553	rack118	lvl900114342	b01	155.0	hrj848/fjd462	2023-07-07		lv3005887800	ar	2023-07-07	lv3005887800	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3604	lv7005010545	rack118	lvl900114342	c01	162.0	hrj848/fjd462	2023-07-07		lv3005887815	ar	2023-07-07	lv3005887815	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3605		rack118	lvl900114342	d01		hrj848/fjd462	2023-07-07			ar	2023-07-07		upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3606	lv7005010537	rack118	lvl900114342	e01	160.0	hrj848/fjd462	2023-07-07		lv3005887805	ar	2023-07-07	lv3005887805	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3607	lv7005010513	rack118	lvl900114342	f01	158.0	hrj848/fjd462	2023-07-07		lv3005887807	ar	2023-07-07	lv3005887807	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3608	lv7005010521	rack118	lvl900114342	a02	159.0	hrj848/fjd462	2023-07-07		lv3005887811	ar	2023-07-07	lv3005887811	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3609	lv7005010538	rack118	lvl900114342	b02	161.0	hrj848/fjd462	2023-07-07		lv3005887812	ar	2023-07-07	lv3005887812	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3610	lv7005010546	rack118	lvl900114342	c02	162.0	hrj848/fjd462	2023-07-07		lv3005887806	ar	2023-07-07	lv3005887806	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3611	lv7005010506	rack118	lvl900114342	d02	182.0	hrj848/fjd462	2023-07-07		lv3005887787	ar	2023-07-07	lv3005887787	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3612	lv7005010514	rack118	lvl900114342	e02	166.0	hrj848/fjd462	2023-07-07		lv3005887779	ar	2023-07-07	lv3005887779	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3613	lv7005010485	rack118	lvl900114342	f02	176.0	hrj848/fjd462	2023-07-07		lv3005887772	ar	2023-07-07	lv3005887772	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3614	lv7005010507	rack118	lvl900114342	a03		hrj848/fjd462	2023-07-07			ar	2023-07-07		upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3615	lv7005010554	rack118	lvl900114342	b03	170.0	hrj848/fjd462	2023-07-07		lv3005887791	ar	2023-07-07	lv3005887791	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3616	lv7005010515	rack118	lvl900114342	c03		hrj848/fjd462	2023-07-07			ar	2023-07-07		upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3617	lv7005010539	rack118	lvl900114342	d03	163.0	hrj848/fjd462	2023-07-07		lv3005887768	ar	2023-07-07	lv3005887768	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3618	lv7005010508	rack118	lvl900114342	e03	156.0	hrj848/fjd462	2023-07-07		lv3005887781	ar	2023-07-07	lv3005887781	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3619	lv7005010523	rack118	lvl900114342	f03	163.0	hrj848/fjd462	2023-07-07		lv3005887775	ar	2023-07-07	lv3005887775	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3620	lv7005010509	rack118	lvl900114342	a04	167.0	hrj848/fjd462	2023-07-07		lv3005887788	ar	2023-07-07	lv3005887788	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3621	lv7005010516	rack118	lvl900114342	b04	171.0	hrj848/fjd462	2023-07-07		lv3005887780	ar	2023-07-07	lv3005887780	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3622	lv7005010555	rack118	lvl900114342	c04	165.0	hrj848/fjd462	2023-07-07		lv3005887782	ar	2023-07-07	lv3005887782	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3623	lv7005010547	rack118	lvl900114342	d04	154.0	hrj848/fjd462	2023-07-07		lv3005887786	ar	2023-07-07	lv3005887786	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3624	lv7005010540	rack118	lvl900114342	e04	184.0	hrj848/fjd462	2023-07-07		lv3005887776	ar	2023-07-07	lv3005887776	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3625	lv7005010524	rack118	lvl900114342	f04	161.0	hrj848/fjd462	2023-07-07		lv3005887790	ar	2023-07-07	lv3005887790	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3626	lv7005010517	rack118	lvl900114342	a05	176.0	hrj848/fjd462	2023-07-07		lv3005887784	ar	2023-07-07	lv3005887784	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3627	lv7005010525	rack118	lvl900114342	b05	167.0	hrj848/fjd462	2023-07-07		lv3005887783	ar	2023-07-07	lv3005887783	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3628	lv7005010548	rack118	lvl900114342	c05	172.0	hrj848/fjd462	2023-07-07		lv3005887777	ar	2023-07-07	lv3005887777	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3629	lv7005010556	rack118	lvl900114342	d05	151.0	hrj848/fjd462	2023-07-07		lv3005887770	ar	2023-07-07	lv3005887770	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3630	lv7005010510	rack118	lvl900114342	e05	159.0	hrj848/fjd462	2023-07-07		lv3005887778	ar	2023-07-07	lv3005887778	upload_user	ordering_edna_subsampling_for_robot_pipeline(230707_ar_polarch4ives_rack2_done).txt	2024-06-13 14:34:14.978210+00:00	534523a9-78d0-49dc-8c66-c11ead6abe3e
3631	lv7001308202	rack40	lvl900026700	a01	175.0	unknown	2023-10-18		cgg3-017423	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(icelannd_rack 40+xx).txt	2024-06-20 09:55:30.631658+00:00	83fc0075-0016-40b8-ab34-90d7d15b5ced
3632	lv7001308234	rack40	lvl900026700	b01	202.0	unknown	2023-10-18		cgg3-017427	zara	2023-10-19		upload_user	ordering_edna_subsampling_for_robot_pipeline(icelannd_rack 40+xx).txt	2024-06-20 09:55:30.631658+00:00	83fc0075-0016-40b8-ab34-90d7d15b5ced
3633	lv7001308204	rack40	lvl900026700	c01	198.0	unknown	2023-10-18		cgg3-017435	zara	2023-10-20		upload_user	ordering_edna_subsampling_for_robot_pipeline(icelannd_rack 40+xx).txt	2024-06-20 09:55:30.631658+00:00	83fc0075-0016-40b8-ab34-90d7d15b5ced
